VentaID,Fecha,ProductoID,TiendaID,Cantidad,PrecioUnitario,Ingreso,StockActual,NombreTienda,Ciudad,Canal,NombreProducto,Categoría,CostoUnitario,Mes,Mes_Nombre,Margen
778,2025-03-26,50,8,4,260.09,1040.36,123,Tienda 8,Rushton,Físico,Electrónica Teacher 50,Electrónica,20.14,3,March,239.95
779,2025-01-17,25,1,4,79.54,318.16,73,Tienda 1,New Michael,Online,Deportes Spring 25,Deportes,43.45,1,January,36.09
780,2025-01-06,14,10,5,331.85,1659.25,171,Tienda 10,Frederickburgh,Físico,Ropa Cell 14,Ropa,274.44,1,January,57.410000000000025
781,2024-12-21,26,2,2,179.17,358.34,30,Tienda 2,South Natasha,Físico,Juguetes Team 26,Juguetes,53.57,12,December,125.6
782,2025-05-03,26,5,2,179.17,358.34,30,Tienda 5,New Kristen,Físico,Juguetes Team 26,Juguetes,53.57,5,May,125.6
783,2025-04-30,37,5,5,216.61,1083.05,49,Tienda 5,New Kristen,Físico,Juguetes Beyond 37,Juguetes,373.71,4,April,-157.09999999999997
784,2024-12-05,49,5,3,336.82,1010.46,168,Tienda 5,New Kristen,Físico,Deportes Bag 49,Deportes,107.5,12,December,229.32
785,2025-04-24,22,5,4,390.92,1563.68,66,Tienda 5,New Kristen,Físico,Electrónica Serve 22,Electrónica,349.9,4,April,41.02000000000004
786,2024-11-23,12,7,1,184.91,184.91,160,Tienda 7,West Chadborough,Online,Electrónica Election 12,Electrónica,250.44,11,November,-65.53
787,2025-03-24,37,8,3,216.61,649.83,49,Tienda 8,Rushton,Físico,Juguetes Beyond 37,Juguetes,373.71,3,March,-157.09999999999997
788,2024-12-31,30,7,4,467.99,1871.96,158,Tienda 7,West Chadborough,Online,Electrónica Character 30,Electrónica,32.57,12,December,435.42
789,2025-03-12,14,4,5,331.85,1659.25,171,Tienda 4,Murphyshire,Físico,Ropa Cell 14,Ropa,274.44,3,March,57.410000000000025
790,2024-12-28,8,5,5,284.42,1422.1,62,Tienda 5,New Kristen,Físico,Juguetes Seat 8,Juguetes,68.73,12,December,215.69
791,2024-12-01,35,8,3,379.7,1139.1,39,Tienda 8,Rushton,Físico,Deportes Law 35,Deportes,109.89,12,December,269.81
792,2025-01-03,21,10,3,360.67,1082.01,166,Tienda 10,Frederickburgh,Físico,Deportes Protect 21,Deportes,20.35,1,January,340.32
793,2025-05-08,24,10,4,498.41,1993.64,9,Tienda 10,Frederickburgh,Físico,Deportes Half 24,Deportes,152.42,5,May,345.99
794,2025-05-20,1,3,4,275.4,1101.6,10,Tienda 3,South Anthony,Online,Electrónica Blue 1,Electrónica,116.96,5,May,158.44
795,2025-02-12,1,5,3,275.4,826.2,10,Tienda 5,New Kristen,Físico,Electrónica Blue 1,Electrónica,116.96,2,February,158.44
796,2025-03-30,28,1,4,399.65,1598.6,200,Tienda 1,New Michael,Online,Electrónica For 28,Electrónica,357.67,3,March,41.97999999999996
797,2025-05-03,36,7,2,331.35,662.7,67,Tienda 7,West Chadborough,Online,Electrónica Around 36,Electrónica,39.18,5,May,292.17
798,2024-12-31,11,5,2,401.47,802.94,168,Tienda 5,New Kristen,Físico,Juguetes Seat 11,Juguetes,302.7,12,December,98.77000000000004
799,2024-12-20,11,7,3,401.47,1204.41,168,Tienda 7,West Chadborough,Online,Juguetes Seat 11,Juguetes,302.7,12,December,98.77000000000004
800,2024-12-20,14,6,4,331.85,1327.4,171,Tienda 6,Smithstad,Online,Ropa Cell 14,Ropa,274.44,12,December,57.410000000000025
801,2025-01-20,49,3,1,336.82,336.82,168,Tienda 3,South Anthony,Online,Deportes Bag 49,Deportes,107.5,1,January,229.32
802,2025-04-23,49,7,2,336.82,673.64,168,Tienda 7,West Chadborough,Online,Deportes Bag 49,Deportes,107.5,4,April,229.32
803,2025-01-15,46,2,2,95.12,190.24,56,Tienda 2,South Natasha,Físico,Electrónica All 46,Electrónica,315.94,1,January,-220.82
804,2025-02-22,27,9,1,166.94,166.94,146,Tienda 9,Nobleside,Físico,Ropa Decade 27,Ropa,74.83,2,February,92.11
805,2025-03-13,46,7,4,95.12,380.48,56,Tienda 7,West Chadborough,Online,Electrónica All 46,Electrónica,315.94,3,March,-220.82
806,2025-05-20,22,4,1,390.92,390.92,66,Tienda 4,Murphyshire,Físico,Electrónica Serve 22,Electrónica,349.9,5,May,41.02000000000004
807,2025-04-10,32,6,1,365.56,365.56,169,Tienda 6,Smithstad,Online,Juguetes Song 32,Juguetes,194.76,4,April,170.8
808,2024-11-29,27,3,1,166.94,166.94,146,Tienda 3,South Anthony,Online,Ropa Decade 27,Ropa,74.83,11,November,92.11
809,2025-03-09,30,4,5,467.99,2339.95,158,Tienda 4,Murphyshire,Físico,Electrónica Character 30,Electrónica,32.57,3,March,435.42
810,2025-01-12,50,9,4,260.09,1040.36,123,Tienda 9,Nobleside,Físico,Electrónica Teacher 50,Electrónica,20.14,1,January,239.95
811,2025-03-06,27,7,3,166.94,500.82,146,Tienda 7,West Chadborough,Online,Ropa Decade 27,Ropa,74.83,3,March,92.11
812,2024-12-29,26,7,4,179.17,716.68,30,Tienda 7,West Chadborough,Online,Juguetes Team 26,Juguetes,53.57,12,December,125.6
813,2025-02-20,16,3,4,461.98,1847.92,184,Tienda 3,South Anthony,Online,Deportes State 16,Deportes,162.94,2,February,299.04
814,2025-01-01,47,8,4,480.93,1923.72,95,Tienda 8,Rushton,Físico,Deportes Decide 47,Deportes,84.08,1,January,396.85
815,2025-04-25,41,5,5,417.76,2088.8,34,Tienda 5,New Kristen,Físico,Electrónica Probably 41,Electrónica,123.98,4,April,293.78
816,2025-05-04,25,4,1,79.54,79.54,73,Tienda 4,Murphyshire,Físico,Deportes Spring 25,Deportes,43.45,5,May,36.09
817,2025-04-19,41,7,4,417.76,1671.04,34,Tienda 7,West Chadborough,Online,Electrónica Probably 41,Electrónica,123.98,4,April,293.78
818,2025-01-17,14,7,1,331.85,331.85,171,Tienda 7,West Chadborough,Online,Ropa Cell 14,Ropa,274.44,1,January,57.410000000000025
819,2025-03-31,16,2,5,461.98,2309.9,184,Tienda 2,South Natasha,Físico,Deportes State 16,Deportes,162.94,3,March,299.04
820,2025-05-06,3,10,5,258.87,1294.35,85,Tienda 10,Frederickburgh,Físico,Deportes Notice 3,Deportes,21.45,5,May,237.42000000000002
821,2025-03-17,4,10,4,467.99,1871.96,135,Tienda 10,Frederickburgh,Físico,Electrónica Five 4,Electrónica,265.94,3,March,202.05
822,2025-02-25,42,10,3,66.76,200.28,54,Tienda 10,Frederickburgh,Físico,Juguetes Inside 42,Juguetes,271.07,2,February,-204.31
823,2025-02-19,35,3,5,379.7,1898.5,39,Tienda 3,South Anthony,Online,Deportes Law 35,Deportes,109.89,2,February,269.81
824,2025-03-31,7,1,2,326.05,652.1,191,Tienda 1,New Michael,Online,Hogar East 7,Hogar,25.6,3,March,300.45
825,2025-03-22,13,7,4,414.16,1656.64,28,Tienda 7,West Chadborough,Online,Hogar Such 13,Hogar,59.12,3,March,355.04
826,2025-01-05,7,7,4,326.05,1304.2,191,Tienda 7,West Chadborough,Online,Hogar East 7,Hogar,25.6,1,January,300.45
827,2024-12-03,32,4,4,365.56,1462.24,169,Tienda 4,Murphyshire,Físico,Juguetes Song 32,Juguetes,194.76,12,December,170.8
828,2024-12-27,42,2,5,66.76,333.8,54,Tienda 2,South Natasha,Físico,Juguetes Inside 42,Juguetes,271.07,12,December,-204.31
829,2025-03-01,13,7,3,414.16,1242.48,28,Tienda 7,West Chadborough,Online,Hogar Such 13,Hogar,59.12,3,March,355.04
830,2025-05-16,21,4,4,360.67,1442.68,166,Tienda 4,Murphyshire,Físico,Deportes Protect 21,Deportes,20.35,5,May,340.32
831,2025-04-16,48,1,5,294.3,1471.5,46,Tienda 1,New Michael,Online,Juguetes Rule 48,Juguetes,378.19,4,April,-83.88999999999999
832,2025-01-07,5,8,2,402.4,804.8,63,Tienda 8,Rushton,Físico,Electrónica Black 5,Electrónica,95.72,1,January,306.67999999999995
833,2025-01-09,32,7,4,365.56,1462.24,169,Tienda 7,West Chadborough,Online,Juguetes Song 32,Juguetes,194.76,1,January,170.8
834,2024-12-29,9,1,5,261.46,1307.3,181,Tienda 1,New Michael,Online,Ropa Against 9,Ropa,112.32,12,December,149.14
835,2025-05-01,37,1,1,216.61,216.61,49,Tienda 1,New Michael,Online,Juguetes Beyond 37,Juguetes,373.71,5,May,-157.09999999999997
836,2025-01-07,35,7,2,379.7,759.4,39,Tienda 7,West Chadborough,Online,Deportes Law 35,Deportes,109.89,1,January,269.81
837,2025-01-08,47,10,5,480.93,2404.65,95,Tienda 10,Frederickburgh,Físico,Deportes Decide 47,Deportes,84.08,1,January,396.85
838,2025-01-17,17,8,2,424.42,848.84,70,Tienda 8,Rushton,Físico,Ropa Another 17,Ropa,146.82,1,January,277.6
839,2024-11-29,46,4,4,95.12,380.48,56,Tienda 4,Murphyshire,Físico,Electrónica All 46,Electrónica,315.94,11,November,-220.82
840,2024-12-24,11,9,2,401.47,802.94,168,Tienda 9,Nobleside,Físico,Juguetes Seat 11,Juguetes,302.7,12,December,98.77000000000004
841,2025-03-09,11,2,5,401.47,2007.35,168,Tienda 2,South Natasha,Físico,Juguetes Seat 11,Juguetes,302.7,3,March,98.77000000000004
842,2025-01-03,42,1,3,66.76,200.28,54,Tienda 1,New Michael,Online,Juguetes Inside 42,Juguetes,271.07,1,January,-204.31
843,2025-02-26,44,8,3,307.58,922.74,181,Tienda 8,Rushton,Físico,Electrónica Sell 44,Electrónica,167.65,2,February,139.92999999999998
844,2025-01-12,15,9,1,483.51,483.51,135,Tienda 9,Nobleside,Físico,Ropa Statement 15,Ropa,31.13,1,January,452.38
845,2025-03-25,43,8,4,370.51,1482.04,148,Tienda 8,Rushton,Físico,Deportes Market 43,Deportes,63.95,3,March,306.56
846,2025-02-14,30,9,4,467.99,1871.96,158,Tienda 9,Nobleside,Físico,Electrónica Character 30,Electrónica,32.57,2,February,435.42
847,2025-02-25,25,7,2,79.54,159.08,73,Tienda 7,West Chadborough,Online,Deportes Spring 25,Deportes,43.45,2,February,36.09
848,2024-12-11,22,3,3,390.92,1172.76,66,Tienda 3,South Anthony,Online,Electrónica Serve 22,Electrónica,349.9,12,December,41.02000000000004
849,2024-11-24,3,10,2,258.87,517.74,85,Tienda 10,Frederickburgh,Físico,Deportes Notice 3,Deportes,21.45,11,November,237.42000000000002
850,2025-02-14,22,5,4,390.92,1563.68,66,Tienda 5,New Kristen,Físico,Electrónica Serve 22,Electrónica,349.9,2,February,41.02000000000004
851,2025-03-17,18,8,2,256.49,512.98,180,Tienda 8,Rushton,Físico,Ropa Leave 18,Ropa,323.94,3,March,-67.44999999999999
852,2024-12-06,44,3,2,307.58,615.16,181,Tienda 3,South Anthony,Online,Electrónica Sell 44,Electrónica,167.65,12,December,139.92999999999998
853,2024-12-21,30,9,1,467.99,467.99,158,Tienda 9,Nobleside,Físico,Electrónica Character 30,Electrónica,32.57,12,December,435.42
854,2025-04-25,28,6,2,399.65,799.3,200,Tienda 6,Smithstad,Online,Electrónica For 28,Electrónica,357.67,4,April,41.97999999999996
855,2024-11-28,42,8,3,66.76,200.28,54,Tienda 8,Rushton,Físico,Juguetes Inside 42,Juguetes,271.07,11,November,-204.31
856,2025-01-22,11,8,4,401.47,1605.88,168,Tienda 8,Rushton,Físico,Juguetes Seat 11,Juguetes,302.7,1,January,98.77000000000004
857,2025-02-24,12,9,2,184.91,369.82,160,Tienda 9,Nobleside,Físico,Electrónica Election 12,Electrónica,250.44,2,February,-65.53
858,2024-11-27,50,9,1,260.09,260.09,123,Tienda 9,Nobleside,Físico,Electrónica Teacher 50,Electrónica,20.14,11,November,239.95
859,2025-02-08,21,3,3,360.67,1082.01,166,Tienda 3,South Anthony,Online,Deportes Protect 21,Deportes,20.35,2,February,340.32
860,2025-02-09,49,7,4,336.82,1347.28,168,Tienda 7,West Chadborough,Online,Deportes Bag 49,Deportes,107.5,2,February,229.32
861,2025-03-15,37,1,2,216.61,433.22,49,Tienda 1,New Michael,Online,Juguetes Beyond 37,Juguetes,373.71,3,March,-157.09999999999997
862,2025-05-01,17,7,2,424.42,848.84,70,Tienda 7,West Chadborough,Online,Ropa Another 17,Ropa,146.82,5,May,277.6
863,2025-03-25,34,9,2,219.82,439.64,93,Tienda 9,Nobleside,Físico,Ropa System 34,Ropa,183.17,3,March,36.650000000000006
864,2025-04-14,32,9,5,365.56,1827.8,169,Tienda 9,Nobleside,Físico,Juguetes Song 32,Juguetes,194.76,4,April,170.8
865,2025-03-27,41,4,2,417.76,835.52,34,Tienda 4,Murphyshire,Físico,Electrónica Probably 41,Electrónica,123.98,3,March,293.78
866,2025-04-14,32,2,2,365.56,731.12,169,Tienda 2,South Natasha,Físico,Juguetes Song 32,Juguetes,194.76,4,April,170.8
867,2025-03-01,1,1,3,275.4,826.2,10,Tienda 1,New Michael,Online,Electrónica Blue 1,Electrónica,116.96,3,March,158.44
868,2024-12-07,4,7,1,467.99,467.99,135,Tienda 7,West Chadborough,Online,Electrónica Five 4,Electrónica,265.94,12,December,202.05
869,2025-04-20,15,10,2,483.51,967.02,135,Tienda 10,Frederickburgh,Físico,Ropa Statement 15,Ropa,31.13,4,April,452.38
870,2024-12-03,12,6,1,184.91,184.91,160,Tienda 6,Smithstad,Online,Electrónica Election 12,Electrónica,250.44,12,December,-65.53
871,2024-12-05,7,2,1,326.05,326.05,191,Tienda 2,South Natasha,Físico,Hogar East 7,Hogar,25.6,12,December,300.45
872,2025-01-12,13,7,3,414.16,1242.48,28,Tienda 7,West Chadborough,Online,Hogar Such 13,Hogar,59.12,1,January,355.04
873,2025-01-02,11,1,4,401.47,1605.88,168,Tienda 1,New Michael,Online,Juguetes Seat 11,Juguetes,302.7,1,January,98.77000000000004
874,2024-12-02,45,9,3,295.48,886.44,164,Tienda 9,Nobleside,Físico,Juguetes Little 45,Juguetes,90.19,12,December,205.29000000000002
875,2024-12-12,43,4,3,370.51,1111.53,148,Tienda 4,Murphyshire,Físico,Deportes Market 43,Deportes,63.95,12,December,306.56
876,2025-01-09,50,6,4,260.09,1040.36,123,Tienda 6,Smithstad,Online,Electrónica Teacher 50,Electrónica,20.14,1,January,239.95
877,2025-05-06,37,10,2,216.61,433.22,49,Tienda 10,Frederickburgh,Físico,Juguetes Beyond 37,Juguetes,373.71,5,May,-157.09999999999997
878,2025-02-27,37,9,1,216.61,216.61,49,Tienda 9,Nobleside,Físico,Juguetes Beyond 37,Juguetes,373.71,2,February,-157.09999999999997
879,2025-03-31,26,8,5,179.17,895.85,30,Tienda 8,Rushton,Físico,Juguetes Team 26,Juguetes,53.57,3,March,125.6
880,2025-05-20,3,10,4,258.87,1035.48,85,Tienda 10,Frederickburgh,Físico,Deportes Notice 3,Deportes,21.45,5,May,237.42000000000002
881,2025-01-19,28,8,2,399.65,799.3,200,Tienda 8,Rushton,Físico,Electrónica For 28,Electrónica,357.67,1,January,41.97999999999996
882,2025-03-09,28,9,1,399.65,399.65,200,Tienda 9,Nobleside,Físico,Electrónica For 28,Electrónica,357.67,3,March,41.97999999999996
883,2025-01-14,6,7,4,100.06,400.24,125,Tienda 7,West Chadborough,Online,Electrónica Side 6,Electrónica,337.64,1,January,-237.57999999999998
884,2025-04-08,24,8,2,498.41,996.82,9,Tienda 8,Rushton,Físico,Deportes Half 24,Deportes,152.42,4,April,345.99
885,2024-12-08,22,1,1,390.92,390.92,66,Tienda 1,New Michael,Online,Electrónica Serve 22,Electrónica,349.9,12,December,41.02000000000004
886,2025-02-12,21,8,3,360.67,1082.01,166,Tienda 8,Rushton,Físico,Deportes Protect 21,Deportes,20.35,2,February,340.32
887,2025-02-23,31,4,1,462.0,462.0,4,Tienda 4,Murphyshire,Físico,Ropa Across 31,Ropa,341.72,2,February,120.27999999999997
888,2025-05-16,49,1,4,336.82,1347.28,168,Tienda 1,New Michael,Online,Deportes Bag 49,Deportes,107.5,5,May,229.32
889,2025-02-06,42,4,4,66.76,267.04,54,Tienda 4,Murphyshire,Físico,Juguetes Inside 42,Juguetes,271.07,2,February,-204.31
890,2025-01-17,46,6,2,95.12,190.24,56,Tienda 6,Smithstad,Online,Electrónica All 46,Electrónica,315.94,1,January,-220.82
891,2024-11-29,27,3,2,166.94,333.88,146,Tienda 3,South Anthony,Online,Ropa Decade 27,Ropa,74.83,11,November,92.11
892,2025-04-13,50,10,2,260.09,520.18,123,Tienda 10,Frederickburgh,Físico,Electrónica Teacher 50,Electrónica,20.14,4,April,239.95
893,2025-01-17,39,1,4,201.94,807.76,13,Tienda 1,New Michael,Online,Ropa Sense 39,Ropa,112.96,1,January,88.98
894,2025-04-26,22,9,2,390.92,781.84,66,Tienda 9,Nobleside,Físico,Electrónica Serve 22,Electrónica,349.9,4,April,41.02000000000004
895,2025-01-31,2,1,2,202.19,404.38,130,Tienda 1,New Michael,Online,Juguetes Face 2,Juguetes,62.52,1,January,139.67
896,2024-11-24,8,6,1,284.42,284.42,62,Tienda 6,Smithstad,Online,Juguetes Seat 8,Juguetes,68.73,11,November,215.69
897,2025-01-28,20,4,1,122.66,122.66,117,Tienda 4,Murphyshire,Físico,Hogar Reach 20,Hogar,207.12,1,January,-84.46000000000001
898,2024-11-24,31,10,4,462.0,1848.0,4,Tienda 10,Frederickburgh,Físico,Ropa Across 31,Ropa,341.72,11,November,120.27999999999997
899,2025-05-10,37,1,2,216.61,433.22,49,Tienda 1,New Michael,Online,Juguetes Beyond 37,Juguetes,373.71,5,May,-157.09999999999997
900,2024-12-22,43,7,5,370.51,1852.55,148,Tienda 7,West Chadborough,Online,Deportes Market 43,Deportes,63.95,12,December,306.56
901,2025-02-17,46,9,5,95.12,475.6,56,Tienda 9,Nobleside,Físico,Electrónica All 46,Electrónica,315.94,2,February,-220.82
902,2025-03-10,32,3,2,365.56,731.12,169,Tienda 3,South Anthony,Online,Juguetes Song 32,Juguetes,194.76,3,March,170.8
903,2025-04-11,15,5,5,483.51,2417.55,135,Tienda 5,New Kristen,Físico,Ropa Statement 15,Ropa,31.13,4,April,452.38
904,2025-02-10,21,4,3,360.67,1082.01,166,Tienda 4,Murphyshire,Físico,Deportes Protect 21,Deportes,20.35,2,February,340.32
905,2025-04-23,38,4,2,392.0,784.0,100,Tienda 4,Murphyshire,Físico,Electrónica Budget 38,Electrónica,112.89,4,April,279.11
906,2024-12-14,41,2,1,417.76,417.76,34,Tienda 2,South Natasha,Físico,Electrónica Probably 41,Electrónica,123.98,12,December,293.78
907,2024-12-15,4,2,1,467.99,467.99,135,Tienda 2,South Natasha,Físico,Electrónica Five 4,Electrónica,265.94,12,December,202.05
908,2025-03-22,9,10,5,261.46,1307.3,181,Tienda 10,Frederickburgh,Físico,Ropa Against 9,Ropa,112.32,3,March,149.14
909,2024-12-03,44,3,1,307.58,307.58,181,Tienda 3,South Anthony,Online,Electrónica Sell 44,Electrónica,167.65,12,December,139.92999999999998
910,2025-04-19,15,10,1,483.51,483.51,135,Tienda 10,Frederickburgh,Físico,Ropa Statement 15,Ropa,31.13,4,April,452.38
911,2024-11-21,28,1,5,399.65,1998.25,200,Tienda 1,New Michael,Online,Electrónica For 28,Electrónica,357.67,11,November,41.97999999999996
912,2025-01-23,37,4,2,216.61,433.22,49,Tienda 4,Murphyshire,Físico,Juguetes Beyond 37,Juguetes,373.71,1,January,-157.09999999999997
913,2025-02-20,16,7,5,461.98,2309.9,184,Tienda 7,West Chadborough,Online,Deportes State 16,Deportes,162.94,2,February,299.04
914,2025-05-09,44,1,1,307.58,307.58,181,Tienda 1,New Michael,Online,Electrónica Sell 44,Electrónica,167.65,5,May,139.92999999999998
915,2025-03-18,37,1,1,216.61,216.61,49,Tienda 1,New Michael,Online,Juguetes Beyond 37,Juguetes,373.71,3,March,-157.09999999999997
916,2025-04-21,34,1,1,219.82,219.82,93,Tienda 1,New Michael,Online,Ropa System 34,Ropa,183.17,4,April,36.650000000000006
917,2025-02-14,45,5,5,295.48,1477.4,164,Tienda 5,New Kristen,Físico,Juguetes Little 45,Juguetes,90.19,2,February,205.29000000000002
918,2025-01-10,50,4,3,260.09,780.27,123,Tienda 4,Murphyshire,Físico,Electrónica Teacher 50,Electrónica,20.14,1,January,239.95
919,2025-01-25,33,8,2,348.54,697.08,157,Tienda 8,Rushton,Físico,Electrónica Significant 33,Electrónica,261.94,1,January,86.60000000000002
920,2024-12-25,38,10,5,392.0,1960.0,100,Tienda 10,Frederickburgh,Físico,Electrónica Budget 38,Electrónica,112.89,12,December,279.11
921,2025-01-05,39,4,4,201.94,807.76,13,Tienda 4,Murphyshire,Físico,Ropa Sense 39,Ropa,112.96,1,January,88.98
922,2025-04-27,18,8,4,256.49,1025.96,180,Tienda 8,Rushton,Físico,Ropa Leave 18,Ropa,323.94,4,April,-67.44999999999999
923,2025-04-25,13,2,2,414.16,828.32,28,Tienda 2,South Natasha,Físico,Hogar Such 13,Hogar,59.12,4,April,355.04
924,2025-04-29,4,10,4,467.99,1871.96,135,Tienda 10,Frederickburgh,Físico,Electrónica Five 4,Electrónica,265.94,4,April,202.05
925,2025-04-23,47,5,3,480.93,1442.79,95,Tienda 5,New Kristen,Físico,Deportes Decide 47,Deportes,84.08,4,April,396.85
926,2025-04-05,3,10,1,258.87,258.87,85,Tienda 10,Frederickburgh,Físico,Deportes Notice 3,Deportes,21.45,4,April,237.42000000000002
927,2024-11-30,5,5,5,402.4,2012.0,63,Tienda 5,New Kristen,Físico,Electrónica Black 5,Electrónica,95.72,11,November,306.67999999999995
928,2025-02-16,17,8,5,424.42,2122.1,70,Tienda 8,Rushton,Físico,Ropa Another 17,Ropa,146.82,2,February,277.6
929,2025-02-09,21,7,5,360.67,1803.35,166,Tienda 7,West Chadborough,Online,Deportes Protect 21,Deportes,20.35,2,February,340.32
930,2024-12-09,31,5,3,462.0,1386.0,4,Tienda 5,New Kristen,Físico,Ropa Across 31,Ropa,341.72,12,December,120.27999999999997
931,2025-02-24,33,5,4,348.54,1394.16,157,Tienda 5,New Kristen,Físico,Electrónica Significant 33,Electrónica,261.94,2,February,86.60000000000002
932,2025-02-16,23,4,3,312.51,937.53,133,Tienda 4,Murphyshire,Físico,Deportes About 23,Deportes,177.18,2,February,135.32999999999998
933,2025-03-10,41,5,4,417.76,1671.04,34,Tienda 5,New Kristen,Físico,Electrónica Probably 41,Electrónica,123.98,3,March,293.78
934,2025-02-06,36,5,4,331.35,1325.4,67,Tienda 5,New Kristen,Físico,Electrónica Around 36,Electrónica,39.18,2,February,292.17
935,2024-12-13,33,7,5,348.54,1742.7,157,Tienda 7,West Chadborough,Online,Electrónica Significant 33,Electrónica,261.94,12,December,86.60000000000002
936,2025-03-14,41,1,3,417.76,1253.28,34,Tienda 1,New Michael,Online,Electrónica Probably 41,Electrónica,123.98,3,March,293.78
937,2024-12-31,50,3,5,260.09,1300.45,123,Tienda 3,South Anthony,Online,Electrónica Teacher 50,Electrónica,20.14,12,December,239.95
938,2025-04-29,27,5,5,166.94,834.7,146,Tienda 5,New Kristen,Físico,Ropa Decade 27,Ropa,74.83,4,April,92.11
939,2025-03-31,24,7,3,498.41,1495.23,9,Tienda 7,West Chadborough,Online,Deportes Half 24,Deportes,152.42,3,March,345.99
940,2025-03-28,6,5,1,100.06,100.06,125,Tienda 5,New Kristen,Físico,Electrónica Side 6,Electrónica,337.64,3,March,-237.57999999999998
941,2025-03-13,25,9,3,79.54,238.62,73,Tienda 9,Nobleside,Físico,Deportes Spring 25,Deportes,43.45,3,March,36.09
942,2025-01-08,49,7,1,336.82,336.82,168,Tienda 7,West Chadborough,Online,Deportes Bag 49,Deportes,107.5,1,January,229.32
943,2025-01-03,16,1,4,461.98,1847.92,184,Tienda 1,New Michael,Online,Deportes State 16,Deportes,162.94,1,January,299.04
944,2025-01-01,23,6,2,312.51,625.02,133,Tienda 6,Smithstad,Online,Deportes About 23,Deportes,177.18,1,January,135.32999999999998
945,2025-03-23,12,4,5,184.91,924.55,160,Tienda 4,Murphyshire,Físico,Electrónica Election 12,Electrónica,250.44,3,March,-65.53
946,2025-01-30,9,7,5,261.46,1307.3,181,Tienda 7,West Chadborough,Online,Ropa Against 9,Ropa,112.32,1,January,149.14
947,2024-12-20,7,6,4,326.05,1304.2,191,Tienda 6,Smithstad,Online,Hogar East 7,Hogar,25.6,12,December,300.45
948,2024-12-01,29,5,5,485.34,2426.7,47,Tienda 5,New Kristen,Físico,Ropa Art 29,Ropa,268.71,12,December,216.63
949,2024-11-27,3,5,3,258.87,776.61,85,Tienda 5,New Kristen,Físico,Deportes Notice 3,Deportes,21.45,11,November,237.42000000000002
950,2025-02-26,4,9,3,467.99,1403.97,135,Tienda 9,Nobleside,Físico,Electrónica Five 4,Electrónica,265.94,2,February,202.05
951,2025-01-27,41,1,2,417.76,835.52,34,Tienda 1,New Michael,Online,Electrónica Probably 41,Electrónica,123.98,1,January,293.78
952,2025-01-23,45,4,5,295.48,1477.4,164,Tienda 4,Murphyshire,Físico,Juguetes Little 45,Juguetes,90.19,1,January,205.29000000000002
953,2025-02-06,44,3,4,307.58,1230.32,181,Tienda 3,South Anthony,Online,Electrónica Sell 44,Electrónica,167.65,2,February,139.92999999999998
954,2025-03-23,40,5,5,245.98,1229.9,156,Tienda 5,New Kristen,Físico,Deportes Specific 40,Deportes,65.72,3,March,180.26
955,2025-02-20,43,6,4,370.51,1482.04,148,Tienda 6,Smithstad,Online,Deportes Market 43,Deportes,63.95,2,February,306.56
956,2024-12-17,14,6,4,331.85,1327.4,171,Tienda 6,Smithstad,Online,Ropa Cell 14,Ropa,274.44,12,December,57.410000000000025
957,2025-01-08,17,4,2,424.42,848.84,70,Tienda 4,Murphyshire,Físico,Ropa Another 17,Ropa,146.82,1,January,277.6
958,2025-02-04,35,6,4,379.7,1518.8,39,Tienda 6,Smithstad,Online,Deportes Law 35,Deportes,109.89,2,February,269.81
959,2024-12-06,31,6,5,462.0,2310.0,4,Tienda 6,Smithstad,Online,Ropa Across 31,Ropa,341.72,12,December,120.27999999999997
960,2025-02-11,24,3,3,498.41,1495.23,9,Tienda 3,South Anthony,Online,Deportes Half 24,Deportes,152.42,2,February,345.99
961,2025-01-04,31,2,2,462.0,924.0,4,Tienda 2,South Natasha,Físico,Ropa Across 31,Ropa,341.72,1,January,120.27999999999997
962,2025-01-25,28,9,1,399.65,399.65,200,Tienda 9,Nobleside,Físico,Electrónica For 28,Electrónica,357.67,1,January,41.97999999999996
963,2025-01-01,14,10,5,331.85,1659.25,171,Tienda 10,Frederickburgh,Físico,Ropa Cell 14,Ropa,274.44,1,January,57.410000000000025
964,2025-04-13,2,1,4,202.19,808.76,130,Tienda 1,New Michael,Online,Juguetes Face 2,Juguetes,62.52,4,April,139.67
965,2024-12-06,24,3,2,498.41,996.82,9,Tienda 3,South Anthony,Online,Deportes Half 24,Deportes,152.42,12,December,345.99
966,2025-01-06,43,2,2,370.51,741.02,148,Tienda 2,South Natasha,Físico,Deportes Market 43,Deportes,63.95,1,January,306.56
967,2025-02-07,19,6,1,409.56,409.56,78,Tienda 6,Smithstad,Online,Ropa Skill 19,Ropa,95.48,2,February,314.08
968,2024-12-15,43,1,1,370.51,370.51,148,Tienda 1,New Michael,Online,Deportes Market 43,Deportes,63.95,12,December,306.56
969,2025-01-18,7,9,3,326.05,978.15,191,Tienda 9,Nobleside,Físico,Hogar East 7,Hogar,25.6,1,January,300.45
970,2024-12-23,4,8,3,467.99,1403.97,135,Tienda 8,Rushton,Físico,Electrónica Five 4,Electrónica,265.94,12,December,202.05
971,2024-12-11,16,4,2,461.98,923.96,184,Tienda 4,Murphyshire,Físico,Deportes State 16,Deportes,162.94,12,December,299.04
